idx,edit_dist,len_match,num_sub,pred_len,label_len,cluster_size,confidence
1749,2,True,14,110,110,6,0.9142357707023621
1753,2,True,24,110,110,5,0.8973684310913086
1766,2,True,2,110,110,12,0.8752139806747437
1797,1,True,1,110,110,11,0.9173234701156616
1803,2,True,42,110,110,5,0.9093595147132874
1811,3,True,18,110,110,5,0.901467502117157
1817,3,True,51,110,110,7,0.8386814594268799
1819,4,True,45,110,110,16,0.8517456650733948
1822,4,True,13,110,110,16,0.7866718769073486
1829,3,True,26,110,110,12,0.9074243903160095
1845,3,True,5,110,110,3,0.8772469162940979
1848,2,True,12,110,110,6,0.9181839227676392
1854,1,True,1,110,110,16,0.9210022687911987
1866,2,True,39,110,110,13,0.8965694308280945
1895,17,True,33,110,110,3,0.6950575113296509
1897,6,True,6,110,110,4,0.8041929602622986
1900,4,True,24,110,110,4,0.8740212321281433
1908,7,True,31,110,110,4,0.8657735586166382
1918,3,True,10,110,110,6,0.8643811941146851
1925,2,True,12,110,110,11,0.8618130683898926
1944,2,True,5,110,110,9,0.9027023315429688
1964,4,True,6,110,110,12,0.8604063391685486
1968,1,True,1,110,110,5,0.8976473808288574
1969,1,True,1,110,110,5,0.9183099865913391
1970,4,True,4,110,110,9,0.8210029602050781
1973,4,True,26,110,110,10,0.9051828980445862
1975,3,True,44,110,110,8,0.9025998115539551
1978,9,True,22,110,110,6,0.7989665865898132
1990,1,True,1,110,110,6,0.891060471534729
1995,3,True,16,110,110,12,0.85483717918396
2001,2,True,4,110,110,16,0.9202389121055603
2017,1,True,1,110,110,7,0.9177784323692322
2018,5,True,13,110,110,16,0.8267759680747986
2050,1,True,1,110,110,16,0.8337364792823792
2059,2,True,44,110,110,16,0.8381224274635315
2070,7,True,25,110,110,2,0.7544558644294739
2073,11,True,65,110,110,2,0.8056526780128479
2074,2,True,12,110,110,16,0.8989687561988831
2077,9,True,12,110,110,2,0.7902891039848328
2078,3,True,8,110,110,9,0.8523463606834412
